,ga4_page_path,ga4_sessions,path_split,domain,domainsub1,domainsub2,domainsub3,domainsub4
9699,https://impact.com/lp/convergence-whitepaper/?utm_source=social-media-dive&utm_med[%E2%80%A6]y&utm_content=eblast-102024&utm_campaign=convergence-whitepaper,119.0,"['https:', '', 'impact.com', 'lp', 'convergence-whitepaper', '?utm_source=social-media-dive&utm_med[%E2%80%A6]y&utm_content=eblast-102024&utm_campaign=convergence-whitepaper']",impact.com,lp,convergence-whitepaper,?utm_source=social-media-dive&utm_med[%E2%80%A6]y&utm_content=eblast-102024&utm_campaign=convergence-whitepaper,
9701,https://impact.com/videos/lt-partners-new-engen-step-future-impact-com-agen-ctv-imp-ev-nam-1123/,119.0,"['https:', '', 'impact.com', 'videos', 'lt-partners-new-engen-step-future-impact-com-agen-ctv-imp-ev-nam-1123', '']",impact.com,videos,lt-partners-new-engen-step-future-impact-com-agen-ctv-imp-ev-nam-1123,,
9713,https://impact.com/lp/adweek-brands-creators-research-report?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiYTEzMWE1NTItYzFhYi00NzZhLTk5OWEtY2I5NTMwMTk1YTg1IiwidmFyaWF0aW9uX2lkIjoiMjI1ZDA3ZTYtMGY2OC00NjdmLTk5MjEtZGE3YmYzZjExMDFkIiwiZXhwIjoxNzI4NDc4NDA0LCJ2YXJpYWJsZV9vdmVycmlkZXMiOnt9fQ.zDMfmeU6Y4GPIj9F-MoxYbJtHb8sNFQrk0SAG5TGTtI&preview=true,119.0,"['https:', '', 'impact.com', 'lp', 'adweek-brands-creators-research-report?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiYTEzMWE1NTItYzFhYi00NzZhLTk5OWEtY2I5NTMwMTk1YTg1IiwidmFyaWF0aW9uX2lkIjoiMjI1ZDA3ZTYtMGY2OC00NjdmLTk5MjEtZGE3YmYzZjExMDFkIiwiZXhwIjoxNzI4NDc4NDA0LCJ2YXJpYWJsZV9vdmVycmlkZXMiOnt9fQ.zDMfmeU6Y4GPIj9F-MoxYbJtHb8sNFQrk0SAG5TGTtI&preview=true']",impact.com,lp,adweek-brands-creators-research-report?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiYTEzMWE1NTItYzFhYi00NzZhLTk5OWEtY2I5NTMwMTk1YTg1IiwidmFyaWF0aW9uX2lkIjoiMjI1ZDA3ZTYtMGY2OC00NjdmLTk5MjEtZGE3YmYzZjExMDFkIiwiZXhwIjoxNzI4NDc4NDA0LCJ2YXJpYWJsZV9vdmVycmlkZXMiOnt9fQ.zDMfmeU6Y4GPIj9F-MoxYbJtHb8sNFQrk0SAG5TGTtI&preview=true,,
9714,https://impact.com/lp/affiliate-influencer-convergence-podcast/,119.0,"['https:', '', 'impact.com', 'lp', 'affiliate-influencer-convergence-podcast', '']",impact.com,lp,affiliate-influencer-convergence-podcast,,
9752,https://impact.com/press-releases/vistaprint-impact-creator-platform-influencer-partnerships/,119.0,"['https:', '', 'impact.com', 'press-releases', 'vistaprint-impact-creator-platform-influencer-partnerships', '']",impact.com,press-releases,vistaprint-impact-creator-platform-influencer-partnerships,,
9771,https://impact.com/pxa/courses/onboarding-flow-for-starter-edition-free-course/?utm_source=signature-satori&utm_medium=email&utm_content=onb-fund-152&utm_campaign=starte-edition-onboarding,119.0,"['https:', '', 'impact.com', 'pxa', 'courses', 'onboarding-flow-for-starter-edition-free-course', '?utm_source=signature-satori&utm_medium=email&utm_content=onb-fund-152&utm_campaign=starte-edition-onboarding']",impact.com,pxa,courses,onboarding-flow-for-starter-edition-free-course,?utm_source=signature-satori&utm_medium=email&utm_content=onb-fund-152&utm_campaign=starte-edition-onboarding
9809,https://impact.com/press-releases/impact-com-q2-2024-growth-new-technology/,119.0,"['https:', '', 'impact.com', 'press-releases', 'impact-com-q2-2024-growth-new-technology', '']",impact.com,press-releases,impact-com-q2-2024-growth-new-technology,,
9831,https://impact.com/lp/webinar-pitch-simulator/?utm_content=registernow-main-cta&utm_source=community&utm_term=master_social_influencer_creator_table&utm_medium=email&utm_campaign=wed_global_pubs_pitch-simulator-webinar_17072024&utm_id=1307577,119.0,"['https:', '', 'impact.com', 'lp', 'webinar-pitch-simulator', '?utm_content=registernow-main-cta&utm_source=community&utm_term=master_social_influencer_creator_table&utm_medium=email&utm_campaign=wed_global_pubs_pitch-simulator-webinar_17072024&utm_id=1307577']",impact.com,lp,webinar-pitch-simulator,?utm_content=registernow-main-cta&utm_source=community&utm_term=master_social_influencer_creator_table&utm_medium=email&utm_campaign=wed_global_pubs_pitch-simulator-webinar_17072024&utm_id=1307577,
9840,https://impact.com/request-a-demo-for-brands/?gclid=Cj0KCQiA0MG5BhD1ARIsAEcZtwQVQD6_susH_EcFzzoiPeaaojj19cA6c46dunmEyiWDN_5VqtGV83saAo5mEALw_wcB&irclickid=y8XSGlR9-xyKW5n3NwTqYTIUUkCTDMwGsSUTwE0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,119.0,"['https:', '', 'impact.com', 'request-a-demo-for-brands', '?gclid=Cj0KCQiA0MG5BhD1ARIsAEcZtwQVQD6_susH_EcFzzoiPeaaojj19cA6c46dunmEyiWDN_5VqtGV83saAo5mEALw_wcB&irclickid=y8XSGlR9-xyKW5n3NwTqYTIUUkCTDMwGsSUTwE0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,request-a-demo-for-brands,?gclid=Cj0KCQiA0MG5BhD1ARIsAEcZtwQVQD6_susH_EcFzzoiPeaaojj19cA6c46dunmEyiWDN_5VqtGV83saAo5mEALw_wcB&irclickid=y8XSGlR9-xyKW5n3NwTqYTIUUkCTDMwGsSUTwE0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
9894,https://impact.com/partnerships/what-do-your-affiliate-partners-really-want-5-lessons-from-an-affiliate-manager-turned-affiliate/,119.0,"['https:', '', 'impact.com', 'partnerships', 'what-do-your-affiliate-partners-really-want-5-lessons-from-an-affiliate-manager-turned-affiliate', '']",impact.com,partnerships,what-do-your-affiliate-partners-really-want-5-lessons-from-an-affiliate-manager-turned-affiliate,,
9905,https://impact.com/partnerships/ultimate-guide-to-partnership-marketing/?fbclid=IwZXh0bgNhZW0CMTEAAR3VzPlYYbJqiQFeoGVzxIICSp-taUaBhtfcOtocvpgmPc4ZVVKUsanGeJ0_aem_zn009XByPwAcjxaud7VmLQ,119.0,"['https:', '', 'impact.com', 'partnerships', 'ultimate-guide-to-partnership-marketing', '?fbclid=IwZXh0bgNhZW0CMTEAAR3VzPlYYbJqiQFeoGVzxIICSp-taUaBhtfcOtocvpgmPc4ZVVKUsanGeJ0_aem_zn009XByPwAcjxaud7VmLQ']",impact.com,partnerships,ultimate-guide-to-partnership-marketing,?fbclid=IwZXh0bgNhZW0CMTEAAR3VzPlYYbJqiQFeoGVzxIICSp-taUaBhtfcOtocvpgmPc4ZVVKUsanGeJ0_aem_zn009XByPwAcjxaud7VmLQ,
9927,https://impact.com/partnerships/5-dos-and-dont-for-influencer-recruiting/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Retargeting-ALL-WebVisitors-WEBSITE_VISIT-TOFU-DemoLP-20231205-WebVisitors&utm_content=DosAndDontsInfluencer2024LP_TOFU_megaphonemainimage_e60188_your2024guidetoinfluenceroutreach_image_20231102+-+Copy-fb-Facebook_Right_Column&fbclid=IwY2xjawEcuJZleHRuA2FlbQEwAAEdNErHGak1Keya_2kz8meE6-6SlnkERzqxfmFWCVPtiMfa6exE3reNnxz-_aem_Sic7_wFjfhXapQPNlPV7iA,119.0,"['https:', '', 'impact.com', 'partnerships', '5-dos-and-dont-for-influencer-recruiting', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Retargeting-ALL-WebVisitors-WEBSITE_VISIT-TOFU-DemoLP-20231205-WebVisitors&utm_content=DosAndDontsInfluencer2024LP_TOFU_megaphonemainimage_e60188_your2024guidetoinfluenceroutreach_image_20231102+-+Copy-fb-Facebook_Right_Column&fbclid=IwY2xjawEcuJZleHRuA2FlbQEwAAEdNErHGak1Keya_2kz8meE6-6SlnkERzqxfmFWCVPtiMfa6exE3reNnxz-_aem_Sic7_wFjfhXapQPNlPV7iA']",impact.com,partnerships,5-dos-and-dont-for-influencer-recruiting,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Retargeting-ALL-WebVisitors-WEBSITE_VISIT-TOFU-DemoLP-20231205-WebVisitors&utm_content=DosAndDontsInfluencer2024LP_TOFU_megaphonemainimage_e60188_your2024guidetoinfluenceroutreach_image_20231102+-+Copy-fb-Facebook_Right_Column&fbclid=IwY2xjawEcuJZleHRuA2FlbQEwAAEdNErHGak1Keya_2kz8meE6-6SlnkERzqxfmFWCVPtiMfa6exE3reNnxz-_aem_Sic7_wFjfhXapQPNlPV7iA,
9930,https://impact.com/partners/affiliate-partners/?fbclid=IwZXh0bgNhZW0CMTAAAR3cdenCMGBmPxnthp4hDL16MrmdqAR7Pjyinit0cE1q41XbbI_91ga4nZk_aem_AbUYoQLPfbyXmkudNr5XWGiX6B-53iNM3yOIm4RO9chsYQj3Lg1uwykGabCIL8N1HmvwUIs0ReIb7_9_5SPy1QgB,119.0,"['https:', '', 'impact.com', 'partners', 'affiliate-partners', '?fbclid=IwZXh0bgNhZW0CMTAAAR3cdenCMGBmPxnthp4hDL16MrmdqAR7Pjyinit0cE1q41XbbI_91ga4nZk_aem_AbUYoQLPfbyXmkudNr5XWGiX6B-53iNM3yOIm4RO9chsYQj3Lg1uwykGabCIL8N1HmvwUIs0ReIb7_9_5SPy1QgB']",impact.com,partners,affiliate-partners,?fbclid=IwZXh0bgNhZW0CMTAAAR3cdenCMGBmPxnthp4hDL16MrmdqAR7Pjyinit0cE1q41XbbI_91ga4nZk_aem_AbUYoQLPfbyXmkudNr5XWGiX6B-53iNM3yOIm4RO9chsYQj3Lg1uwykGabCIL8N1HmvwUIs0ReIb7_9_5SPy1QgB,
9968,https://impact.com/onesheets/,119.0,"['https:', '', 'impact.com', 'onesheets', '']",impact.com,onesheets,,,
9969,https://impact.com/partnerships/affiliates-vs-partners-same-with-a-different-name/?utm_medium=Owned-Email-Nurture&utm_source=mkto&utm_campaign=nurture-pc-affiliate&mkt_tok=MjgwLVhRUC05OTQAAAGV71jHXt7xVA3g_ekycAcx6k101WosBb3UDg_McI41axgPuV3HyxXJEjwDtAPTSTtrgaITqUffjBcJCcSyyOgg-LNPeZdvFhwcuyhXgw2qCYzRbQ,119.0,"['https:', '', 'impact.com', 'partnerships', 'affiliates-vs-partners-same-with-a-different-name', '?utm_medium=Owned-Email-Nurture&utm_source=mkto&utm_campaign=nurture-pc-affiliate&mkt_tok=MjgwLVhRUC05OTQAAAGV71jHXt7xVA3g_ekycAcx6k101WosBb3UDg_McI41axgPuV3HyxXJEjwDtAPTSTtrgaITqUffjBcJCcSyyOgg-LNPeZdvFhwcuyhXgw2qCYzRbQ']",impact.com,partnerships,affiliates-vs-partners-same-with-a-different-name,?utm_medium=Owned-Email-Nurture&utm_source=mkto&utm_campaign=nurture-pc-affiliate&mkt_tok=MjgwLVhRUC05OTQAAAGV71jHXt7xVA3g_ekycAcx6k101WosBb3UDg_McI41axgPuV3HyxXJEjwDtAPTSTtrgaITqUffjBcJCcSyyOgg-LNPeZdvFhwcuyhXgw2qCYzRbQ,
9972,https://impact.com/influencer/effective-practices-for-brand-collaborations-with-influencers/?utm_source=marketing-brew&utm_medium=paid-direct-buy&utm_content=email-202406&utm_campaign=best-practices-brand-collabs,119.0,"['https:', '', 'impact.com', 'influencer', 'effective-practices-for-brand-collaborations-with-influencers', '?utm_source=marketing-brew&utm_medium=paid-direct-buy&utm_content=email-202406&utm_campaign=best-practices-brand-collabs']",impact.com,influencer,effective-practices-for-brand-collaborations-with-influencers,?utm_source=marketing-brew&utm_medium=paid-direct-buy&utm_content=email-202406&utm_campaign=best-practices-brand-collabs,
10028,https://impact.com/partners/affiliate-partners/?irclickid=UipQPdWRmxyKUa73tL2Hsws0UkCTPvS-K37NWw0&irgwc=1&mpid=2431314,119.0,"['https:', '', 'impact.com', 'partners', 'affiliate-partners', '?irclickid=UipQPdWRmxyKUa73tL2Hsws0UkCTPvS-K37NWw0&irgwc=1&mpid=2431314']",impact.com,partners,affiliate-partners,?irclickid=UipQPdWRmxyKUa73tL2Hsws0UkCTPvS-K37NWw0&irgwc=1&mpid=2431314,
10032,https://impact.com/influencer/5-influencer-marketing-trends-2024/?utm_source=google&utm_medium=cpc&utm_campaign=21047235298&utm_content=691643537024&utm_term=-&gad_source=1&gclid=CjwKCAjww_iwBhApEiwAuG6ccKZo-k5anV2a5v4Fa6s57bOR6nqis4-2YWCYP20Xy2QMvVhuxnAwFBoCvJsQAvD_BwE,119.0,"['https:', '', 'impact.com', 'influencer', '5-influencer-marketing-trends-2024', '?utm_source=google&utm_medium=cpc&utm_campaign=21047235298&utm_content=691643537024&utm_term=-&gad_source=1&gclid=CjwKCAjww_iwBhApEiwAuG6ccKZo-k5anV2a5v4Fa6s57bOR6nqis4-2YWCYP20Xy2QMvVhuxnAwFBoCvJsQAvD_BwE']",impact.com,influencer,5-influencer-marketing-trends-2024,?utm_source=google&utm_medium=cpc&utm_campaign=21047235298&utm_content=691643537024&utm_term=-&gad_source=1&gclid=CjwKCAjww_iwBhApEiwAuG6ccKZo-k5anV2a5v4Fa6s57bOR6nqis4-2YWCYP20Xy2QMvVhuxnAwFBoCvJsQAvD_BwE,
10206,https://impact.com/partnerships-experience/?utm_source=mkto&utm_medium=owned-email-send&utm_campaign=ipx2025&utm_content=invite&mkt_tok=MjgwLVhRUC05OTQAAAGWY9sA4gs-CTpQ3Oai0TMu_7FentZFDtS0jIBBG88fh0Swon7U4R_QodjDpjtdACd7iLlSceJB2mWJ43joQzk,119.0,"['https:', '', 'impact.com', 'partnerships-experience', '?utm_source=mkto&utm_medium=owned-email-send&utm_campaign=ipx2025&utm_content=invite&mkt_tok=MjgwLVhRUC05OTQAAAGWY9sA4gs-CTpQ3Oai0TMu_7FentZFDtS0jIBBG88fh0Swon7U4R_QodjDpjtdACd7iLlSceJB2mWJ43joQzk']",impact.com,partnerships-experience,?utm_source=mkto&utm_medium=owned-email-send&utm_campaign=ipx2025&utm_content=invite&mkt_tok=MjgwLVhRUC05OTQAAAGWY9sA4gs-CTpQ3Oai0TMu_7FentZFDtS0jIBBG88fh0Swon7U4R_QodjDpjtdACd7iLlSceJB2mWJ43joQzk,,
10758,https://impact.com/privacy-policy/?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,111.0,"['https:', '', 'impact.com', 'privacy-policy', '?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx']",impact.com,privacy-policy,?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,
10772,https://impact.com/contact/?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,111.0,"['https:', '', 'impact.com', 'contact', '?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx']",impact.com,contact,?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,
10773,https://impact.com/creator/?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAqsitBhDlARIsAGMR1RiPCgrdD2YPKN5pjdhTVNLu3MyA55EAV9u5a83wUkIRSym-HScxYMIaAk-LEALw_wcB,111.0,"['https:', '', 'impact.com', 'creator', '?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAqsitBhDlARIsAGMR1RiPCgrdD2YPKN5pjdhTVNLu3MyA55EAV9u5a83wUkIRSym-HScxYMIaAk-LEALw_wcB']",impact.com,creator,?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAqsitBhDlARIsAGMR1RiPCgrdD2YPKN5pjdhTVNLu3MyA55EAV9u5a83wUkIRSym-HScxYMIaAk-LEALw_wcB,,
10774,https://impact.com/podcasts/episodes/getty-images-b2b-partnerships-peter-orlowsky/,111.0,"['https:', '', 'impact.com', 'podcasts', 'episodes', 'getty-images-b2b-partnerships-peter-orlowsky', '']",impact.com,podcasts,episodes,getty-images-b2b-partnerships-peter-orlowsky,
10777,https://impact.com/press-releases/impact-2024-momentum-release/,111.0,"['https:', '', 'impact.com', 'press-releases', 'impact-2024-momentum-release', '']",impact.com,press-releases,impact-2024-momentum-release,,
10782,https://impact.com/ebooks/,111.0,"['https:', '', 'impact.com', 'ebooks', '']",impact.com,ebooks,,,
10783,https://impact.com/press-releases/impact-com-announces-acquisition-of-saasquatch/,111.0,"['https:', '', 'impact.com', 'press-releases', 'impact-com-announces-acquisition-of-saasquatch', '']",impact.com,press-releases,impact-com-announces-acquisition-of-saasquatch,,
10786,https://impact.com/privacy-policy/?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,111.0,"['https:', '', 'impact.com', 'privacy-policy', '?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx']",impact.com,privacy-policy,?_gl=xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,
10793,https://impact.com/marketing-intelligence/multi-channel-demand-generation-strategy/,111.0,"['https:', '', 'impact.com', 'marketing-intelligence', 'multi-channel-demand-generation-strategy', '']",impact.com,marketing-intelligence,multi-channel-demand-generation-strategy,,
10807,https://impact.com/referral/complete-guide-to-referral-links/,111.0,"['https:', '', 'impact.com', 'referral', 'complete-guide-to-referral-links', '']",impact.com,referral,complete-guide-to-referral-links,,
10841,https://impact.com/affiliate/four-benefits-of-affiliate-marketing-for-brands-in-malaysia/,111.0,"['https:', '', 'impact.com', 'affiliate', 'four-benefits-of-affiliate-marketing-for-brands-in-malaysia', '']",impact.com,affiliate,four-benefits-of-affiliate-marketing-for-brands-in-malaysia,,
10847,https://impact.com/partnerships/no-ordinary-rewards-app-why-drops-success-makes-so-much-sense-read-our-qa/,111.0,"['https:', '', 'impact.com', 'partnerships', 'no-ordinary-rewards-app-why-drops-success-makes-so-much-sense-read-our-qa', '']",impact.com,partnerships,no-ordinary-rewards-app-why-drops-success-makes-so-much-sense-read-our-qa,,
10852,https://impact.com/advocate/?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAq-u9BhCjARIsANLj-s2rF-FckPSljhvkUM9ib5uoDyDrisxq3r9aZCWA7Uug6zvILVDoyJMaAoPTEALw_wcB,111.0,"['https:', '', 'impact.com', 'advocate', '?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAq-u9BhCjARIsANLj-s2rF-FckPSljhvkUM9ib5uoDyDrisxq3r9aZCWA7Uug6zvILVDoyJMaAoPTEALw_wcB']",impact.com,advocate,?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAq-u9BhCjARIsANLj-s2rF-FckPSljhvkUM9ib5uoDyDrisxq3r9aZCWA7Uug6zvILVDoyJMaAoPTEALw_wcB,,
10870,https://impact.com/partnerships/partnership-marketing-roi-framework/,111.0,"['https:', '', 'impact.com', 'partnerships', 'partnership-marketing-roi-framework', '']",impact.com,partnerships,partnership-marketing-roi-framework,,
10879,https://impact.com/case-studies/?pg=7,111.0,"['https:', '', 'impact.com', 'case-studies', '?pg=7']",impact.com,case-studies,?pg=7,,
10880,https://impact.com/partnerships/the-lowdown-on-affiliate-networks-vs-saas-platforms-podcast/,111.0,"['https:', '', 'impact.com', 'partnerships', 'the-lowdown-on-affiliate-networks-vs-saas-platforms-podcast', '']",impact.com,partnerships,the-lowdown-on-affiliate-networks-vs-saas-platforms-podcast,,
10908,https://impact.com/careers/cape-town-jobs/?department=4087740002,111.0,"['https:', '', 'impact.com', 'careers', 'cape-town-jobs', '?department=4087740002']",impact.com,careers,cape-town-jobs,?department=4087740002,
