Day,Week,Account name,Customer ID,Currency code,Cost,Clicks,Impr.
2012-10-02,2012-10-01,Impact Radius,278-804-3504,USD,120.66,26,"3,032"
2012-10-03,2012-10-01,Impact Radius,278-804-3504,USD,184.26,39,"2,626"
2012-10-04,2012-10-01,Impact Radius,278-804-3504,USD,171.41,33,"2,814"
2012-10-05,2012-10-01,Impact Radius,278-804-3504,USD,246.68,59,"32,598"
2012-10-06,2012-10-01,Impact Radius,278-804-3504,USD,0,0,0
2012-10-07,2012-10-01,Impact Radius,278-804-3504,USD,0.00,0,3
2012-10-08,2012-10-08,Impact Radius,278-804-3504,USD,314.37,84,"71,258"
2012-10-09,2012-10-08,Impact Radius,278-804-3504,USD,298.96,69,"43,189"
2012-10-10,2012-10-08,Impact Radius,278-804-3504,USD,285.81,83,"53,984"
2012-10-11,2012-10-08,Impact Radius,278-804-3504,USD,176.11,34,"2,621"
2012-10-12,2012-10-08,Impact Radius,278-804-3504,USD,244.45,66,"58,463"
2012-10-13,2012-10-08,Impact Radius,278-804-3504,USD,0.00,0,1
2012-10-14,2012-10-08,Impact Radius,278-804-3504,USD,0.00,0,1
2012-10-15,2012-10-15,Impact Radius,278-804-3504,USD,329.00,88,"61,516"
2012-10-16,2012-10-15,Impact Radius,278-804-3504,USD,296.18,88,"23,480"
2012-10-17,2012-10-15,Impact Radius,278-804-3504,USD,267.77,87,"22,513"
2012-10-18,2012-10-15,Impact Radius,278-804-3504,USD,242.01,91,"37,107"
2012-10-19,2012-10-15,Impact Radius,278-804-3504,USD,229.94,77,"31,285"
2012-10-20,2012-10-15,Impact Radius,278-804-3504,USD,0,0,0
2012-10-21,2012-10-15,Impact Radius,278-804-3504,USD,0.00,0,5
2012-10-22,2012-10-22,Impact Radius,278-804-3504,USD,233.93,61,"38,397"
2012-10-23,2012-10-22,Impact Radius,278-804-3504,USD,272.00,52,"43,598"
2012-10-24,2012-10-22,Impact Radius,278-804-3504,USD,265.73,57,"44,197"
2012-10-25,2012-10-22,Impact Radius,278-804-3504,USD,245.31,51,"60,393"
2012-10-26,2012-10-22,Impact Radius,278-804-3504,USD,222.24,56,"53,586"
2012-10-27,2012-10-22,Impact Radius,278-804-3504,USD,0,0,0
2012-10-28,2012-10-22,Impact Radius,278-804-3504,USD,0,0,0
2012-10-29,2012-10-29,Impact Radius,278-804-3504,USD,258.38,58,"44,543"
2012-10-30,2012-10-29,Impact Radius,278-804-3504,USD,196.93,43,"41,868"
2012-10-31,2012-10-29,Impact Radius,278-804-3504,USD,222.24,45,"46,503"
2012-11-01,2012-10-29,Impact Radius,278-804-3504,USD,201.21,41,"20,319"
2012-11-02,2012-10-29,Impact Radius,278-804-3504,USD,190.05,38,"37,474"
2012-11-03,2012-10-29,Impact Radius,278-804-3504,USD,0,0,0
2012-11-04,2012-10-29,Impact Radius,278-804-3504,USD,0.00,0,1
2012-11-05,2012-11-05,Impact Radius,278-804-3504,USD,287.27,58,"33,610"
2012-11-06,2012-11-05,Impact Radius,278-804-3504,USD,186.89,41,"34,359"
2012-11-07,2012-11-05,Impact Radius,278-804-3504,USD,203.94,50,"36,834"
2012-11-08,2012-11-05,Impact Radius,278-804-3504,USD,211.70,42,"20,002"
2012-11-09,2012-11-05,Impact Radius,278-804-3504,USD,53.00,7,"2,381"
2012-11-10,2012-11-05,Impact Radius,278-804-3504,USD,0,0,0
2012-11-11,2012-11-05,Impact Radius,278-804-3504,USD,0.00,0,11
2012-11-12,2012-11-12,Impact Radius,278-804-3504,USD,161.42,30,"2,661"
2012-11-13,2012-11-12,Impact Radius,278-804-3504,USD,165.23,30,"2,654"
2012-11-14,2012-11-12,Impact Radius,278-804-3504,USD,106.05,18,"2,738"
2012-11-15,2012-11-12,Impact Radius,278-804-3504,USD,108.09,20,"3,919"
2012-11-16,2012-11-12,Impact Radius,278-804-3504,USD,68.36,13,"3,277"
2012-11-17,2012-11-12,Impact Radius,278-804-3504,USD,0,0,0
2012-11-18,2012-11-12,Impact Radius,278-804-3504,USD,0.00,0,1
2012-11-19,2012-11-19,Impact Radius,278-804-3504,USD,139.39,24,"5,078"
2012-11-20,2012-11-19,Impact Radius,278-804-3504,USD,85.50,17,"3,665"
2012-11-21,2012-11-19,Impact Radius,278-804-3504,USD,75.55,17,"3,496"
2012-11-22,2012-11-19,Impact Radius,278-804-3504,USD,45.64,9,"2,867"
2012-11-23,2012-11-19,Impact Radius,278-804-3504,USD,54.89,12,"3,340"
2012-11-24,2012-11-19,Impact Radius,278-804-3504,USD,0.00,0,3
2012-11-25,2012-11-19,Impact Radius,278-804-3504,USD,0.00,0,2
2012-11-26,2012-11-26,Impact Radius,278-804-3504,USD,141.44,28,"5,096"
2012-11-27,2012-11-26,Impact Radius,278-804-3504,USD,98.66,21,"5,103"
2012-11-28,2012-11-26,Impact Radius,278-804-3504,USD,113.38,18,"5,541"
2012-11-29,2012-11-26,Impact Radius,278-804-3504,USD,153.41,26,"4,891"
2012-11-30,2012-11-26,Impact Radius,278-804-3504,USD,178.57,29,"3,678"
2012-12-01,2012-11-26,Impact Radius,278-804-3504,USD,0,0,0
2012-12-02,2012-11-26,Impact Radius,278-804-3504,USD,0.00,0,3
2012-12-03,2012-12-03,Impact Radius,278-804-3504,USD,201.28,34,"3,283"
2012-12-04,2012-12-03,Impact Radius,278-804-3504,USD,164.75,32,"4,606"
2012-12-05,2012-12-03,Impact Radius,278-804-3504,USD,187.64,35,"4,786"
2012-12-06,2012-12-03,Impact Radius,278-804-3504,USD,114.58,19,"5,047"
2012-12-07,2012-12-03,Impact Radius,278-804-3504,USD,125.27,19,"4,944"
2012-12-08,2012-12-03,Impact Radius,278-804-3504,USD,0.00,0,1
2012-12-09,2012-12-03,Impact Radius,278-804-3504,USD,0.00,0,2
2012-12-10,2012-12-10,Impact Radius,278-804-3504,USD,161.65,29,"5,323"
2012-12-11,2012-12-10,Impact Radius,278-804-3504,USD,188.10,40,"5,324"
2012-12-12,2012-12-10,Impact Radius,278-804-3504,USD,174.77,29,"5,883"
2012-12-13,2012-12-10,Impact Radius,278-804-3504,USD,148.70,27,"5,481"
2012-12-14,2012-12-10,Impact Radius,278-804-3504,USD,153.69,23,"4,963"
2012-12-15,2012-12-10,Impact Radius,278-804-3504,USD,0,0,0
2012-12-16,2012-12-10,Impact Radius,278-804-3504,USD,0.00,0,2
2012-12-17,2012-12-17,Impact Radius,278-804-3504,USD,115.98,22,"5,373"
2012-12-18,2012-12-17,Impact Radius,278-804-3504,USD,137.90,24,"5,031"
2012-12-19,2012-12-17,Impact Radius,278-804-3504,USD,126.21,20,"4,548"
2012-12-20,2012-12-17,Impact Radius,278-804-3504,USD,82.35,14,"3,650"
2012-12-21,2012-12-17,Impact Radius,278-804-3504,USD,36.38,5,"2,755"
2012-12-24,2012-12-24,Impact Radius,278-804-3504,USD,0.00,0,"2,104"
2012-12-25,2012-12-24,Impact Radius,278-804-3504,USD,2.47,1,"1,768"
2012-12-26,2012-12-24,Impact Radius,278-804-3504,USD,9.99,2,"2,375"
2012-12-27,2012-12-24,Impact Radius,278-804-3504,USD,5.62,1,"3,468"
2012-12-28,2012-12-24,Impact Radius,278-804-3504,USD,10.99,2,"2,536"
2012-12-31,2012-12-31,Impact Radius,278-804-3504,USD,0.00,0,"2,348"
2013-01-01,2012-12-31,Impact Radius,278-804-3504,USD,15.37,3,"3,444"
2013-01-02,2012-12-31,Impact Radius,278-804-3504,USD,0.00,0,"4,973"
2013-01-03,2012-12-31,Impact Radius,278-804-3504,USD,13.19,2,"5,108"
2013-01-04,2012-12-31,Impact Radius,278-804-3504,USD,14.87,2,"4,261"
2013-01-07,2013-01-07,Impact Radius,278-804-3504,USD,0.00,0,"4,068"
2013-01-08,2013-01-07,Impact Radius,278-804-3504,USD,5.11,1,"3,790"
2013-01-09,2013-01-07,Impact Radius,278-804-3504,USD,95.90,18,"4,103"
2013-01-10,2013-01-07,Impact Radius,278-804-3504,USD,145.80,28,"4,974"
2013-01-11,2013-01-07,Impact Radius,278-804-3504,USD,91.02,17,"4,743"
2013-01-12,2013-01-07,Impact Radius,278-804-3504,USD,0.00,0,2
2013-01-13,2013-01-07,Impact Radius,278-804-3504,USD,0.00,0,1
2013-01-14,2013-01-14,Impact Radius,278-804-3504,USD,75.50,15,"5,764"
2013-01-15,2013-01-14,Impact Radius,278-804-3504,USD,85.28,17,"3,725"
2013-01-16,2013-01-14,Impact Radius,278-804-3504,USD,154.82,22,"5,234"
2013-01-17,2013-01-14,Impact Radius,278-804-3504,USD,144.62,18,"6,422"
2013-01-18,2013-01-14,Impact Radius,278-804-3504,USD,56.53,14,"4,006"
2013-01-19,2013-01-14,Impact Radius,278-804-3504,USD,0,0,0
2013-01-20,2013-01-14,Impact Radius,278-804-3504,USD,0.00,0,1
2013-01-21,2013-01-21,Impact Radius,278-804-3504,USD,97.17,17,"4,677"
2013-01-22,2013-01-21,Impact Radius,278-804-3504,USD,96.85,20,"6,120"
2013-01-23,2013-01-21,Impact Radius,278-804-3504,USD,171.34,26,"5,560"
2013-01-24,2013-01-21,Impact Radius,278-804-3504,USD,85.08,14,"8,079"
2013-01-25,2013-01-21,Impact Radius,278-804-3504,USD,94.93,17,"6,524"
2013-01-26,2013-01-21,Impact Radius,278-804-3504,USD,0,0,0
2013-01-27,2013-01-21,Impact Radius,278-804-3504,USD,0.00,0,3
2013-01-28,2013-01-28,Impact Radius,278-804-3504,USD,143.16,24,"7,365"
2013-01-29,2013-01-28,Impact Radius,278-804-3504,USD,105.39,23,"7,275"
2013-01-30,2013-01-28,Impact Radius,278-804-3504,USD,125.58,22,"7,435"
2013-01-31,2013-01-28,Impact Radius,278-804-3504,USD,110.63,20,"5,950"
2013-02-01,2013-01-28,Impact Radius,278-804-3504,USD,73.94,13,"6,092"
2013-02-02,2013-01-28,Impact Radius,278-804-3504,USD,0,0,0
2013-02-03,2013-01-28,Impact Radius,278-804-3504,USD,0,0,0
2013-02-04,2013-02-04,Impact Radius,278-804-3504,USD,101.32,16,"8,400"
2013-02-05,2013-02-04,Impact Radius,278-804-3504,USD,63.05,12,"6,217"
2013-02-06,2013-02-04,Impact Radius,278-804-3504,USD,140.76,23,"5,429"
2013-02-07,2013-02-04,Impact Radius,278-804-3504,USD,79.19,14,"6,308"
2013-02-08,2013-02-04,Impact Radius,278-804-3504,USD,61.70,13,"5,195"
2013-02-09,2013-02-04,Impact Radius,278-804-3504,USD,0.00,0,1
2013-02-10,2013-02-04,Impact Radius,278-804-3504,USD,0.00,0,6
2013-02-11,2013-02-11,Impact Radius,278-804-3504,USD,117.59,21,"5,523"
2013-02-12,2013-02-11,Impact Radius,278-804-3504,USD,100.70,25,"5,457"
2013-02-13,2013-02-11,Impact Radius,278-804-3504,USD,99.08,23,"5,034"
2013-02-14,2013-02-11,Impact Radius,278-804-3504,USD,117.28,20,"4,825"
2013-02-15,2013-02-11,Impact Radius,278-804-3504,USD,120.60,21,"5,060"
2013-02-16,2013-02-11,Impact Radius,278-804-3504,USD,0.00,0,2
2013-02-17,2013-02-11,Impact Radius,278-804-3504,USD,0.00,0,48
2013-02-18,2013-02-18,Impact Radius,278-804-3504,USD,116.02,27,"5,626"
2013-02-19,2013-02-18,Impact Radius,278-804-3504,USD,80.85,22,"5,373"
2013-02-20,2013-02-18,Impact Radius,278-804-3504,USD,110.87,25,"5,718"
2013-02-21,2013-02-18,Impact Radius,278-804-3504,USD,104.04,19,"5,638"
2013-02-22,2013-02-18,Impact Radius,278-804-3504,USD,63.73,11,"4,750"
2013-02-23,2013-02-18,Impact Radius,278-804-3504,USD,0.00,0,5
2013-02-24,2013-02-18,Impact Radius,278-804-3504,USD,0.00,0,107
2013-02-25,2013-02-25,Impact Radius,278-804-3504,USD,56.43,13,"5,547"
2013-02-26,2013-02-25,Impact Radius,278-804-3504,USD,114.96,20,"5,029"
2013-02-27,2013-02-25,Impact Radius,278-804-3504,USD,74.86,17,"4,664"
2013-02-28,2013-02-25,Impact Radius,278-804-3504,USD,121.45,24,"6,972"
2013-03-01,2013-02-25,Impact Radius,278-804-3504,USD,70.57,12,"8,594"
2013-03-02,2013-02-25,Impact Radius,278-804-3504,USD,5.33,1,10
2013-03-03,2013-02-25,Impact Radius,278-804-3504,USD,0.00,0,87
2013-03-04,2013-03-04,Impact Radius,278-804-3504,USD,141.21,26,"9,717"
2013-03-05,2013-03-04,Impact Radius,278-804-3504,USD,130.45,31,"6,652"
2013-03-06,2013-03-04,Impact Radius,278-804-3504,USD,79.18,18,"7,807"
2013-03-07,2013-03-04,Impact Radius,278-804-3504,USD,99.88,20,"7,801"
2013-03-08,2013-03-04,Impact Radius,278-804-3504,USD,83.44,18,"9,046"
2013-03-09,2013-03-04,Impact Radius,278-804-3504,USD,0,0,0
2013-03-10,2013-03-04,Impact Radius,278-804-3504,USD,0.00,0,112
2013-03-11,2013-03-11,Impact Radius,278-804-3504,USD,84.64,23,"8,757"
2013-03-12,2013-03-11,Impact Radius,278-804-3504,USD,107.04,23,"9,388"
2013-03-13,2013-03-11,Impact Radius,278-804-3504,USD,147.79,35,"8,950"
2013-03-14,2013-03-11,Impact Radius,278-804-3504,USD,88.79,18,"8,808"
2013-03-15,2013-03-11,Impact Radius,278-804-3504,USD,74.99,13,"6,950"
2013-03-16,2013-03-11,Impact Radius,278-804-3504,USD,0.00,0,8
2013-03-17,2013-03-11,Impact Radius,278-804-3504,USD,0.00,0,119
2013-03-18,2013-03-18,Impact Radius,278-804-3504,USD,85.27,16,"9,349"
2013-03-19,2013-03-18,Impact Radius,278-804-3504,USD,96.21,17,"7,665"
2013-03-20,2013-03-18,Impact Radius,278-804-3504,USD,123.78,18,"5,934"
2013-03-21,2013-03-18,Impact Radius,278-804-3504,USD,54.89,10,"3,451"
2013-03-22,2013-03-18,Impact Radius,278-804-3504,USD,53.15,14,"2,742"
2013-03-23,2013-03-18,Impact Radius,278-804-3504,USD,0.00,0,7
2013-03-24,2013-03-18,Impact Radius,278-804-3504,USD,0.00,0,69
2013-03-25,2013-03-25,Impact Radius,278-804-3504,USD,132.53,23,"4,136"
2013-03-26,2013-03-25,Impact Radius,278-804-3504,USD,98.62,22,"3,873"
2013-03-27,2013-03-25,Impact Radius,278-804-3504,USD,45.45,11,"3,645"
2013-03-28,2013-03-25,Impact Radius,278-804-3504,USD,51.41,10,"3,411"
2013-03-29,2013-03-25,Impact Radius,278-804-3504,USD,86.37,18,"3,030"
2013-03-30,2013-03-25,Impact Radius,278-804-3504,USD,0.00,0,14
2013-03-31,2013-03-25,Impact Radius,278-804-3504,USD,0.00,0,177
2013-04-01,2013-04-01,Impact Radius,278-804-3504,USD,107.19,20,"4,852"
2013-04-02,2013-04-01,Impact Radius,278-804-3504,USD,116.19,24,"4,491"
2013-04-03,2013-04-01,Impact Radius,278-804-3504,USD,71.81,16,"4,569"
2013-04-04,2013-04-01,Impact Radius,278-804-3504,USD,53.47,11,"4,865"
2013-04-05,2013-04-01,Impact Radius,278-804-3504,USD,105.23,18,"3,496"
2013-04-06,2013-04-01,Impact Radius,278-804-3504,USD,0.00,0,7
2013-04-07,2013-04-01,Impact Radius,278-804-3504,USD,0.00,0,131
2013-04-08,2013-04-08,Impact Radius,278-804-3504,USD,77.50,15,"4,515"
2013-04-09,2013-04-08,Impact Radius,278-804-3504,USD,86.09,19,"3,746"
2013-04-10,2013-04-08,Impact Radius,278-804-3504,USD,44.09,10,"4,292"
2013-04-11,2013-04-08,Impact Radius,278-804-3504,USD,81.84,16,"4,129"
2013-04-12,2013-04-08,Impact Radius,278-804-3504,USD,64.01,13,"3,257"
2013-04-13,2013-04-08,Impact Radius,278-804-3504,USD,0.00,0,6
2013-04-14,2013-04-08,Impact Radius,278-804-3504,USD,0.00,0,72
2013-04-15,2013-04-15,Impact Radius,278-804-3504,USD,74.86,17,"4,631"
2013-04-16,2013-04-15,Impact Radius,278-804-3504,USD,59.33,13,"5,525"
2013-04-17,2013-04-15,Impact Radius,278-804-3504,USD,64.26,12,"5,831"
2013-04-18,2013-04-15,Impact Radius,278-804-3504,USD,103.24,28,"6,565"
2013-04-19,2013-04-15,Impact Radius,278-804-3504,USD,56.72,15,"5,057"
2013-04-20,2013-04-15,Impact Radius,278-804-3504,USD,0.00,0,4
2013-04-21,2013-04-15,Impact Radius,278-804-3504,USD,0.00,0,253
2013-04-22,2013-04-22,Impact Radius,278-804-3504,USD,157.52,34,"7,936"
2013-04-23,2013-04-22,Impact Radius,278-804-3504,USD,197.98,40,"7,618"
2013-04-24,2013-04-22,Impact Radius,278-804-3504,USD,186.73,43,"7,898"
2013-04-25,2013-04-22,Impact Radius,278-804-3504,USD,128.46,29,"7,748"
2013-04-26,2013-04-22,Impact Radius,278-804-3504,USD,104.09,22,"5,433"
2013-04-27,2013-04-22,Impact Radius,278-804-3504,USD,0.00,0,6
2013-04-28,2013-04-22,Impact Radius,278-804-3504,USD,0.00,0,44
2013-04-29,2013-04-29,Impact Radius,278-804-3504,USD,158.60,37,"8,669"
2013-04-30,2013-04-29,Impact Radius,278-804-3504,USD,139.32,29,"8,613"
2013-05-01,2013-04-29,Impact Radius,278-804-3504,USD,113.58,26,"7,343"
2013-05-02,2013-04-29,Impact Radius,278-804-3504,USD,74.19,19,"8,181"
2013-05-03,2013-04-29,Impact Radius,278-804-3504,USD,73.72,16,"8,468"
2013-05-04,2013-04-29,Impact Radius,278-804-3504,USD,0.00,0,6
2013-05-05,2013-04-29,Impact Radius,278-804-3504,USD,0.00,0,54
2013-05-06,2013-05-06,Impact Radius,278-804-3504,USD,93.71,28,"10,897"
2013-05-07,2013-05-06,Impact Radius,278-804-3504,USD,109.06,27,"9,369"
2013-05-08,2013-05-06,Impact Radius,278-804-3504,USD,129.49,31,"9,214"
2013-05-09,2013-05-06,Impact Radius,278-804-3504,USD,97.25,22,"9,177"
2013-05-10,2013-05-06,Impact Radius,278-804-3504,USD,44.05,12,"7,346"
2013-05-11,2013-05-06,Impact Radius,278-804-3504,USD,0.00,0,8
2013-05-12,2013-05-06,Impact Radius,278-804-3504,USD,0.00,0,13
2013-05-13,2013-05-13,Impact Radius,278-804-3504,USD,69.44,15,"8,566"
2013-05-14,2013-05-13,Impact Radius,278-804-3504,USD,107.55,23,"8,831"
2013-05-15,2013-05-13,Impact Radius,278-804-3504,USD,80.71,21,"7,877"
2013-05-16,2013-05-13,Impact Radius,278-804-3504,USD,80.43,20,"6,662"
2013-05-17,2013-05-13,Impact Radius,278-804-3504,USD,54.16,12,"6,583"
2013-05-18,2013-05-13,Impact Radius,278-804-3504,USD,0.00,0,12
2013-05-19,2013-05-13,Impact Radius,278-804-3504,USD,0.00,0,6
2013-05-20,2013-05-20,Impact Radius,278-804-3504,USD,142.33,34,"7,539"
2013-05-21,2013-05-20,Impact Radius,278-804-3504,USD,93.77,23,"7,050"
2013-05-22,2013-05-20,Impact Radius,278-804-3504,USD,61.94,15,"6,441"
2013-05-23,2013-05-20,Impact Radius,278-804-3504,USD,127.69,27,"6,072"
2013-05-24,2013-05-20,Impact Radius,278-804-3504,USD,53.03,15,"5,016"
2013-05-25,2013-05-20,Impact Radius,278-804-3504,USD,0.00,0,10
2013-05-26,2013-05-20,Impact Radius,278-804-3504,USD,0.00,0,11
2013-05-27,2013-05-27,Impact Radius,278-804-3504,USD,78.43,17,"4,626"
2013-05-28,2013-05-27,Impact Radius,278-804-3504,USD,68.11,22,"7,226"
2013-05-29,2013-05-27,Impact Radius,278-804-3504,USD,116.02,31,"6,638"
2013-05-30,2013-05-27,Impact Radius,278-804-3504,USD,136.41,26,"6,997"
2013-05-31,2013-05-27,Impact Radius,278-804-3504,USD,25.29,6,"5,732"
2013-06-01,2013-05-27,Impact Radius,278-804-3504,USD,0.00,0,10
2013-06-02,2013-05-27,Impact Radius,278-804-3504,USD,0.00,0,13
2013-06-03,2013-06-03,Impact Radius,278-804-3504,USD,88.13,19,"7,718"
2013-06-04,2013-06-03,Impact Radius,278-804-3504,USD,67.85,16,"6,644"
2013-06-05,2013-06-03,Impact Radius,278-804-3504,USD,88.62,23,"6,139"
2013-06-06,2013-06-03,Impact Radius,278-804-3504,USD,81.78,16,"5,779"
2013-06-07,2013-06-03,Impact Radius,278-804-3504,USD,72.87,14,"4,749"
2013-06-08,2013-06-03,Impact Radius,278-804-3504,USD,0.00,0,1
2013-06-09,2013-06-03,Impact Radius,278-804-3504,USD,0.00,0,7
2013-06-10,2013-06-10,Impact Radius,278-804-3504,USD,79.22,19,"6,484"
2013-06-11,2013-06-10,Impact Radius,278-804-3504,USD,105.68,21,"5,866"
2013-06-12,2013-06-10,Impact Radius,278-804-3504,USD,85.20,23,"5,901"
2013-06-13,2013-06-10,Impact Radius,278-804-3504,USD,88.37,19,"5,477"
2013-06-14,2013-06-10,Impact Radius,278-804-3504,USD,68.86,16,"3,634"
2013-06-15,2013-06-10,Impact Radius,278-804-3504,USD,0.00,0,12
2013-06-16,2013-06-10,Impact Radius,278-804-3504,USD,0.00,0,7
2013-06-17,2013-06-17,Impact Radius,278-804-3504,USD,109.18,21,"4,965"
2013-06-18,2013-06-17,Impact Radius,278-804-3504,USD,70.69,16,"4,711"
2013-06-19,2013-06-17,Impact Radius,278-804-3504,USD,63.06,17,"5,037"
2013-06-20,2013-06-17,Impact Radius,278-804-3504,USD,87.62,18,"3,502"
2013-06-21,2013-06-17,Impact Radius,278-804-3504,USD,93.41,16,"2,352"
2013-06-22,2013-06-17,Impact Radius,278-804-3504,USD,0.00,0,5
2013-06-23,2013-06-17,Impact Radius,278-804-3504,USD,0.00,0,16
2013-06-24,2013-06-24,Impact Radius,278-804-3504,USD,112.53,19,"3,134"
2013-06-25,2013-06-24,Impact Radius,278-804-3504,USD,49.81,13,"2,829"
2013-06-26,2013-06-24,Impact Radius,278-804-3504,USD,81.30,17,"2,752"
2013-06-27,2013-06-24,Impact Radius,278-804-3504,USD,18.35,6,"3,062"
2013-06-28,2013-06-24,Impact Radius,278-804-3504,USD,57.34,12,"2,785"
2013-06-29,2013-06-24,Impact Radius,278-804-3504,USD,0.00,0,12
2013-06-30,2013-06-24,Impact Radius,278-804-3504,USD,0.00,0,10
2013-07-01,2013-07-01,Impact Radius,278-804-3504,USD,61.12,13,"4,564"
2013-07-02,2013-07-01,Impact Radius,278-804-3504,USD,43.85,10,"4,627"
2013-07-03,2013-07-01,Impact Radius,278-804-3504,USD,44.00,7,"4,302"
2013-07-04,2013-07-01,Impact Radius,278-804-3504,USD,26.58,9,"2,416"
2013-07-05,2013-07-01,Impact Radius,278-804-3504,USD,19.25,6,"3,389"
2013-07-06,2013-07-01,Impact Radius,278-804-3504,USD,0.00,0,13
2013-07-07,2013-07-01,Impact Radius,278-804-3504,USD,0.00,0,11
2013-07-08,2013-07-08,Impact Radius,278-804-3504,USD,117.52,20,"4,845"
2013-07-09,2013-07-08,Impact Radius,278-804-3504,USD,109.37,24,"4,357"
2013-07-10,2013-07-08,Impact Radius,278-804-3504,USD,31.77,6,"3,554"
2013-07-11,2013-07-08,Impact Radius,278-804-3504,USD,54.04,13,"3,662"
2013-07-12,2013-07-08,Impact Radius,278-804-3504,USD,98.48,18,"2,921"
2013-07-13,2013-07-08,Impact Radius,278-804-3504,USD,0.00,0,5
2013-07-14,2013-07-08,Impact Radius,278-804-3504,USD,0,0,0
2013-07-15,2013-07-15,Impact Radius,278-804-3504,USD,62.40,15,"3,960"
2013-07-16,2013-07-15,Impact Radius,278-804-3504,USD,74.96,16,"3,476"
2013-07-17,2013-07-15,Impact Radius,278-804-3504,USD,83.64,17,"3,664"
2013-07-18,2013-07-15,Impact Radius,278-804-3504,USD,73.58,12,"3,250"
2013-07-19,2013-07-15,Impact Radius,278-804-3504,USD,47.53,11,"2,688"
2013-07-20,2013-07-15,Impact Radius,278-804-3504,USD,0.00,0,5
2013-07-21,2013-07-15,Impact Radius,278-804-3504,USD,0.00,0,4
2013-07-22,2013-07-22,Impact Radius,278-804-3504,USD,46.07,7,"2,954"
2013-07-23,2013-07-22,Impact Radius,278-804-3504,USD,41.41,11,"2,541"
2013-07-24,2013-07-22,Impact Radius,278-804-3504,USD,63.34,15,"2,297"
2013-07-25,2013-07-22,Impact Radius,278-804-3504,USD,100.05,16,"2,355"
2013-07-26,2013-07-22,Impact Radius,278-804-3504,USD,48.85,7,"1,915"
2013-07-27,2013-07-22,Impact Radius,278-804-3504,USD,0.00,0,13
2013-07-28,2013-07-22,Impact Radius,278-804-3504,USD,0.00,0,18
2013-07-29,2013-07-29,Impact Radius,278-804-3504,USD,51.95,13,"2,338"
2013-07-30,2013-07-29,Impact Radius,278-804-3504,USD,83.76,14,"2,239"
2013-07-31,2013-07-29,Impact Radius,278-804-3504,USD,111.53,17,"2,921"
2013-08-01,2013-07-29,Impact Radius,278-804-3504,USD,128.80,23,"2,246"
2013-08-02,2013-07-29,Impact Radius,278-804-3504,USD,27.98,7,"1,487"
2013-08-03,2013-07-29,Impact Radius,278-804-3504,USD,0.00,0,7
2013-08-04,2013-07-29,Impact Radius,278-804-3504,USD,0.00,0,13
2013-08-05,2013-08-05,Impact Radius,278-804-3504,USD,94.61,17,"1,567"
2013-08-06,2013-08-05,Impact Radius,278-804-3504,USD,62.90,12,"1,412"
2013-08-07,2013-08-05,Impact Radius,278-804-3504,USD,55.78,10,"1,318"
2013-08-08,2013-08-05,Impact Radius,278-804-3504,USD,46.88,9,"1,173"
2013-08-09,2013-08-05,Impact Radius,278-804-3504,USD,51.44,11,876
2013-08-10,2013-08-05,Impact Radius,278-804-3504,USD,0.00,0,20
2013-08-11,2013-08-05,Impact Radius,278-804-3504,USD,0.00,0,13
2013-08-12,2013-08-12,Impact Radius,278-804-3504,USD,88.57,12,"1,288"
2013-08-13,2013-08-12,Impact Radius,278-804-3504,USD,61.68,13,"1,213"
2013-08-14,2013-08-12,Impact Radius,278-804-3504,USD,51.81,11,"1,157"
2013-08-15,2013-08-12,Impact Radius,278-804-3504,USD,86.78,19,"1,192"
2013-08-16,2013-08-12,Impact Radius,278-804-3504,USD,35.37,9,949
2013-08-17,2013-08-12,Impact Radius,278-804-3504,USD,0.00,0,4
2013-08-18,2013-08-12,Impact Radius,278-804-3504,USD,0.00,0,21
2013-08-19,2013-08-19,Impact Radius,278-804-3504,USD,72.82,14,"1,215"
